UserID,Date,Day,WorkoutType,Duration_Minutes,Calories_Burned
U0178,02-06-2024,Sunday,Running,86,579
U0335,27-05-2024,Monday,Strength,77,436
U0452,07-03-2024,Thursday,Yoga,44,170
U0319,28-04-2024,Sunday,HIIT,83,593
U0173,13-04-2024,Saturday,Walking,59,140
U0315,26-05-2024,Sunday,Running,48,438
U0065,16-03-2024,Saturday,Strength,73,225
U0005,02-06-2024,Sunday,Running,73,657
U0066,14-03-2024,Thursday,Cycling,71,320
U0473,09-01-2024,Tuesday,Cycling,72,556
U0368,09-03-2024,Saturday,Walking,27,161
U0056,30-01-2024,Tuesday,Strength,43,233
U0492,25-03-2024,Monday,Strength,21,467
U0471,05-06-2024,Wednesday,Cycling,47,562
U0084,10-02-2024,Saturday,HIIT,88,665
U0351,16-04-2024,Tuesday,Walking,81,105
U0405,13-02-2024,Tuesday,Cycling,75,333
U0207,24-03-2024,Sunday,Running,25,668
U0020,29-06-2024,Saturday,Walking,27,179
U0155,07-02-2024,Wednesday,Strength,84,366
U0338,14-01-2024,Sunday,Walking,56,226
U0307,06-02-2024,Tuesday,Walking,27,168
U0485,26-05-2024,Sunday,Cycling,45,368
U0010,11-03-2024,Monday,Yoga,47,271
U0090,11-05-2024,Saturday,Strength,48,327
U0051,26-02-2024,Monday,Cycling,22,369
U0026,16-02-2024,Friday,Cycling,74,301
U0478,05-03-2024,Tuesday,Running,88,491
U0118,29-03-2024,Friday,Running,61,337
U0168,25-01-2024,Thursday,Running,82,662
U0440,07-05-2024,Tuesday,Running,54,624
U0485,28-03-2024,Thursday,Strength,59,280
U0439,23-01-2024,Tuesday,Cycling,61,511
U0039,30-05-2024,Thursday,Running,51,675
U0374,25-06-2024,Tuesday,Yoga,52,277
U0355,07-05-2024,Tuesday,Yoga,65,220
U0089,11-05-2024,Saturday,Walking,36,210
U0062,15-04-2024,Monday,Cycling,29,592
U0122,21-03-2024,Thursday,Cycling,21,250
U0022,15-03-2024,Friday,Cycling,27,560
U0342,15-06-2024,Saturday,Strength,77,297
U0355,18-04-2024,Thursday,Running,84,321
U0470,13-03-2024,Wednesday,Strength,32,276
U0269,08-05-2024,Wednesday,HIIT,32,493
U0337,30-01-2024,Tuesday,Strength,51,408
U0363,17-05-2024,Friday,Walking,65,111
U0180,09-06-2024,Sunday,Running,68,471
U0195,02-05-2024,Thursday,Cycling,87,256
U0081,01-01-2024,Monday,Walking,90,139
U0324,19-02-2024,Monday,Strength,46,209
U0115,08-01-2024,Monday,HIIT,48,616
U0322,25-05-2024,Saturday,Yoga,33,208
U0105,15-04-2024,Monday,Strength,30,334
U0484,21-04-2024,Sunday,Strength,87,390
U0173,05-05-2024,Sunday,Running,30,517
U0343,04-06-2024,Tuesday,Yoga,71,183
U0470,09-06-2024,Sunday,Walking,76,108
U0069,30-03-2024,Saturday,HIIT,64,744
U0361,02-05-2024,Thursday,Strength,50,250
U0353,22-05-2024,Wednesday,Strength,33,255
U0281,03-05-2024,Friday,Walking,39,114
U0071,05-04-2024,Friday,Yoga,63,288
U0303,09-01-2024,Tuesday,HIIT,24,781
U0291,06-05-2024,Monday,Strength,78,444
U0194,25-01-2024,Thursday,Strength,47,327
U0396,20-06-2024,Thursday,Running,23,315
U0081,06-06-2024,Thursday,Yoga,48,297
U0291,24-05-2024,Friday,Walking,72,231
U0318,07-05-2024,Tuesday,Walking,44,137
U0173,09-02-2024,Friday,Strength,61,202
U0128,10-01-2024,Wednesday,Cycling,48,269
U0232,27-01-2024,Saturday,Cycling,66,587
U0423,08-03-2024,Friday,Running,86,622
U0212,13-04-2024,Saturday,Strength,25,292
U0066,04-05-2024,Saturday,HIIT,90,648
U0196,19-02-2024,Monday,Strength,30,400
U0425,21-05-2024,Tuesday,Yoga,58,123
U0356,22-05-2024,Wednesday,Cycling,52,528
U0126,28-04-2024,Sunday,Cycling,79,403
U0429,29-01-2024,Monday,HIIT,24,673
U0416,01-02-2024,Thursday,Yoga,35,291
U0197,22-01-2024,Monday,Running,53,532
U0426,27-01-2024,Saturday,HIIT,36,505
U0210,23-05-2024,Thursday,HIIT,47,484
U0144,24-01-2024,Wednesday,Cycling,28,303
U0160,03-01-2024,Wednesday,Yoga,30,160
U0228,30-05-2024,Thursday,Walking,20,192
U0213,01-01-2024,Monday,HIIT,55,501
U0235,14-05-2024,Tuesday,Cycling,28,351
U0391,09-04-2024,Tuesday,Yoga,60,159
U0308,09-03-2024,Saturday,Running,78,671
U0136,07-03-2024,Thursday,HIIT,87,476
U0363,28-02-2024,Wednesday,Strength,56,407
U0003,08-04-2024,Monday,Running,48,385
U0360,14-06-2024,Friday,HIIT,25,394
U0042,07-01-2024,Sunday,HIIT,71,752
U0085,23-03-2024,Saturday,Cycling,70,448
U0226,15-03-2024,Friday,HIIT,71,543
U0418,12-05-2024,Sunday,HIIT,54,589
U0460,15-06-2024,Saturday,Cycling,71,262
U0003,19-01-2024,Friday,Strength,82,446
U0465,20-03-2024,Wednesday,HIIT,45,402
U0477,19-01-2024,Friday,Strength,33,218
U0088,24-01-2024,Wednesday,Yoga,56,211
U0230,12-03-2024,Tuesday,Cycling,49,590
U0374,14-04-2024,Sunday,Walking,63,222
U0398,23-06-2024,Sunday,Running,47,672
U0160,07-06-2024,Friday,Walking,43,198
U0368,29-01-2024,Monday,Walking,81,155
U0493,25-05-2024,Saturday,Yoga,74,189
U0476,20-02-2024,Tuesday,Walking,64,139
U0444,02-05-2024,Thursday,Walking,69,120
U0474,02-03-2024,Saturday,Yoga,45,275
U0221,02-01-2024,Tuesday,Yoga,66,145
U0423,22-03-2024,Friday,Strength,36,269
U0202,27-06-2024,Thursday,HIIT,44,555
U0420,31-05-2024,Friday,HIIT,77,534
U0003,29-02-2024,Thursday,HIIT,50,706
U0371,18-05-2024,Saturday,Strength,70,385
U0310,15-06-2024,Saturday,Running,62,312
U0025,19-06-2024,Wednesday,Running,34,641
U0213,19-01-2024,Friday,HIIT,78,744
U0042,05-02-2024,Monday,Running,49,300
U0336,19-02-2024,Monday,HIIT,58,741
U0437,13-04-2024,Saturday,Strength,36,237
U0341,08-03-2024,Friday,HIIT,35,671
U0439,02-04-2024,Tuesday,Yoga,73,155
U0281,04-02-2024,Sunday,Cycling,22,359
U0421,14-03-2024,Thursday,Running,81,496
U0080,18-02-2024,Sunday,Strength,53,423
U0217,09-05-2024,Thursday,Cycling,60,562
U0223,11-03-2024,Monday,Running,51,375
U0376,28-02-2024,Wednesday,Walking,42,202
U0413,26-04-2024,Friday,Running,42,494
U0310,08-06-2024,Saturday,HIIT,61,664
U0390,06-03-2024,Wednesday,Yoga,58,191
U0393,29-06-2024,Saturday,Walking,89,179
U0401,26-02-2024,Monday,Cycling,25,381
U0288,07-05-2024,Tuesday,Strength,30,378
U0395,12-06-2024,Wednesday,Strength,41,445
U0088,01-04-2024,Monday,HIIT,32,549
U0240,13-02-2024,Tuesday,Running,72,391
U0098,23-03-2024,Saturday,HIIT,58,668
U0177,17-06-2024,Monday,HIIT,82,450
U0251,28-05-2024,Tuesday,Yoga,64,284
U0138,23-06-2024,Sunday,Running,29,332
U0007,25-02-2024,Sunday,Walking,87,218
U0442,20-04-2024,Saturday,Running,33,382
U0106,23-02-2024,Friday,Running,21,578
U0381,10-05-2024,Friday,Walking,38,243
U0072,10-05-2024,Friday,Strength,48,441
U0269,21-02-2024,Wednesday,Running,41,625
U0279,30-03-2024,Saturday,Cycling,43,491
U0433,06-01-2024,Saturday,HIIT,57,774
U0224,23-06-2024,Sunday,Walking,40,153
U0323,11-04-2024,Thursday,Yoga,28,203
U0351,05-01-2024,Friday,Running,66,341
U0353,17-05-2024,Friday,Yoga,36,164
U0007,23-02-2024,Friday,Strength,21,323
U0079,16-06-2024,Sunday,HIIT,49,699
U0450,12-06-2024,Wednesday,Yoga,45,172
U0393,26-05-2024,Sunday,Cycling,23,307
U0217,19-04-2024,Friday,HIIT,69,354
U0106,01-01-2024,Monday,Yoga,67,136
U0224,10-04-2024,Wednesday,Yoga,79,295
U0404,25-03-2024,Monday,HIIT,23,600
U0154,06-02-2024,Tuesday,HIIT,72,650
U0152,25-01-2024,Thursday,Running,65,303
U0362,16-04-2024,Tuesday,Running,44,362
U0358,03-03-2024,Sunday,Walking,40,228
U0429,20-05-2024,Monday,Cycling,78,477
U0472,10-03-2024,Sunday,Walking,27,187
U0383,22-06-2024,Saturday,Cycling,66,304
U0419,24-03-2024,Sunday,Yoga,84,166
U0283,17-05-2024,Friday,Cycling,71,363
U0301,05-01-2024,Friday,Cycling,22,433
U0061,19-05-2024,Sunday,Strength,28,312
U0492,26-06-2024,Wednesday,Yoga,66,131
U0289,14-04-2024,Sunday,Strength,61,245
U0403,24-04-2024,Wednesday,HIIT,90,589
U0498,06-02-2024,Tuesday,Strength,52,244
U0282,25-05-2024,Saturday,Yoga,87,129
U0338,12-02-2024,Monday,Cycling,34,355
U0305,06-04-2024,Saturday,Running,20,563
U0067,20-06-2024,Thursday,HIIT,86,701
U0144,09-04-2024,Tuesday,Running,34,682
U0239,27-01-2024,Saturday,Walking,62,233
U0347,04-05-2024,Saturday,Walking,89,193
U0376,13-06-2024,Thursday,HIIT,85,629
U0398,01-03-2024,Friday,HIIT,79,354
U0241,01-03-2024,Friday,Strength,56,352
U0161,28-04-2024,Sunday,Walking,52,203
U0298,13-02-2024,Tuesday,Walking,74,159
U0153,25-04-2024,Thursday,Yoga,33,127
U0297,15-06-2024,Saturday,HIIT,46,729
U0237,04-06-2024,Tuesday,Walking,74,157
U0473,21-06-2024,Friday,Strength,62,236
U0270,20-03-2024,Wednesday,Cycling,59,269
U0334,20-06-2024,Thursday,Running,79,538
U0329,09-06-2024,Sunday,Running,82,560
U0077,18-02-2024,Sunday,Cycling,84,394
U0298,30-05-2024,Thursday,HIIT,63,722
U0115,23-01-2024,Tuesday,Cycling,70,350
U0356,20-06-2024,Thursday,Walking,62,167
U0305,25-06-2024,Tuesday,Running,44,371
U0039,15-03-2024,Friday,Strength,62,382
U0177,26-06-2024,Wednesday,Strength,25,410
U0129,19-01-2024,Friday,Cycling,73,385
U0410,10-04-2024,Wednesday,Running,40,355
U0490,11-06-2024,Tuesday,Cycling,81,257
U0377,13-04-2024,Saturday,Running,39,386
U0187,08-04-2024,Monday,Yoga,56,297
U0480,06-03-2024,Wednesday,Yoga,67,268
U0497,14-04-2024,Sunday,Cycling,62,253
U0311,21-06-2024,Friday,Yoga,47,155
U0296,02-06-2024,Sunday,Running,53,647
U0356,03-03-2024,Sunday,Strength,68,417
U0095,24-06-2024,Monday,Cycling,39,538
U0206,27-01-2024,Saturday,Strength,24,212
U0490,28-03-2024,Thursday,Walking,33,153
U0130,20-03-2024,Wednesday,HIIT,24,433
U0196,16-02-2024,Friday,Walking,29,159
U0302,11-06-2024,Tuesday,Running,40,595
U0436,27-03-2024,Wednesday,Cycling,23,293
U0444,15-01-2024,Monday,HIIT,36,577
U0094,26-04-2024,Friday,Running,60,446
U0275,23-04-2024,Tuesday,Cycling,90,281
U0355,18-06-2024,Tuesday,HIIT,23,633
U0462,15-03-2024,Friday,Yoga,73,213
U0071,10-03-2024,Sunday,Strength,72,209
U0454,08-03-2024,Friday,Strength,39,375
U0237,25-02-2024,Sunday,Strength,90,453
U0134,04-01-2024,Thursday,Strength,20,413
U0240,27-04-2024,Saturday,Running,75,344
U0489,09-02-2024,Friday,HIIT,59,757
U0263,07-02-2024,Wednesday,Strength,29,331
U0014,01-01-2024,Monday,Yoga,45,285
U0172,09-04-2024,Tuesday,Walking,70,202
U0194,19-03-2024,Tuesday,Strength,67,438
U0098,01-02-2024,Thursday,Cycling,53,535
U0345,24-06-2024,Monday,Yoga,30,141
U0316,22-05-2024,Wednesday,Walking,53,130
U0242,01-01-2024,Monday,Walking,85,126
U0188,13-02-2024,Tuesday,Running,81,539
U0030,13-03-2024,Wednesday,Cycling,48,530
U0306,07-04-2024,Sunday,Strength,39,242
U0168,18-01-2024,Thursday,Running,24,592
U0255,22-05-2024,Wednesday,Walking,66,138
U0179,19-06-2024,Wednesday,Yoga,80,178
U0007,21-06-2024,Friday,Cycling,80,569
U0346,26-06-2024,Wednesday,Walking,62,215
U0384,20-03-2024,Wednesday,Yoga,41,218
U0029,13-03-2024,Wednesday,Running,71,445
U0021,23-06-2024,Sunday,Yoga,31,237
U0405,18-04-2024,Thursday,Strength,77,392
U0429,15-05-2024,Wednesday,Yoga,63,237
U0410,02-04-2024,Tuesday,HIIT,58,390
U0140,30-05-2024,Thursday,HIIT,24,607
U0088,13-03-2024,Wednesday,Walking,25,184
U0014,24-05-2024,Friday,HIIT,75,741
U0163,07-02-2024,Wednesday,Strength,33,229
U0191,26-06-2024,Wednesday,Running,88,428
U0343,23-03-2024,Saturday,HIIT,48,773
U0211,31-01-2024,Wednesday,HIIT,46,683
U0355,16-05-2024,Thursday,Running,25,379
U0178,06-06-2024,Thursday,Strength,37,351
U0422,27-05-2024,Monday,HIIT,81,382
U0241,23-06-2024,Sunday,Yoga,89,198
U0090,29-05-2024,Wednesday,Cycling,78,496
U0407,16-02-2024,Friday,Running,53,520
U0275,13-01-2024,Saturday,Yoga,64,166
U0318,08-05-2024,Wednesday,HIIT,78,590
U0151,12-03-2024,Tuesday,Yoga,85,195
U0003,30-01-2024,Tuesday,HIIT,37,562
U0354,25-03-2024,Monday,HIIT,75,707
U0107,05-03-2024,Tuesday,Strength,51,256
U0431,15-05-2024,Wednesday,Yoga,57,182
U0209,31-01-2024,Wednesday,Running,66,509
U0360,02-03-2024,Saturday,Running,79,314
U0266,08-01-2024,Monday,Yoga,49,128
U0231,11-06-2024,Tuesday,Yoga,50,174
U0414,15-06-2024,Saturday,Walking,82,176
U0234,31-03-2024,Sunday,Strength,44,239
U0358,04-01-2024,Thursday,Strength,89,476
U0464,11-04-2024,Thursday,Strength,29,461
U0206,06-04-2024,Saturday,Cycling,65,416
U0085,09-06-2024,Sunday,HIIT,86,437
U0361,18-05-2024,Saturday,Strength,75,339
U0473,04-06-2024,Tuesday,HIIT,59,704
U0147,24-04-2024,Wednesday,Running,62,378
U0430,21-06-2024,Friday,Cycling,89,485
U0470,05-01-2024,Friday,Cycling,75,517
U0476,03-05-2024,Friday,HIIT,69,445
U0074,15-05-2024,Wednesday,Strength,68,203
U0230,23-05-2024,Thursday,Cycling,54,290
U0117,26-02-2024,Monday,Yoga,64,300
U0176,18-04-2024,Thursday,Cycling,44,316
U0029,06-03-2024,Wednesday,Yoga,47,211
U0032,02-02-2024,Friday,Strength,48,264
U0177,24-04-2024,Wednesday,Running,59,663
U0170,28-03-2024,Thursday,Yoga,57,274
U0457,27-04-2024,Saturday,Walking,24,242
U0276,18-01-2024,Thursday,Yoga,73,222
U0201,28-03-2024,Thursday,Strength,21,335
U0256,28-02-2024,Wednesday,Cycling,43,341
U0146,19-05-2024,Sunday,HIIT,62,364
U0338,18-04-2024,Thursday,Cycling,50,564
U0491,10-02-2024,Saturday,Strength,55,212
U0305,23-03-2024,Saturday,Cycling,27,315
U0295,10-05-2024,Friday,Running,35,423
U0074,19-05-2024,Sunday,Cycling,51,467
U0397,20-01-2024,Saturday,Running,89,644
U0106,27-04-2024,Saturday,Yoga,45,237
U0252,12-02-2024,Monday,HIIT,78,661
U0338,07-06-2024,Friday,Yoga,79,290
U0175,25-05-2024,Saturday,Yoga,67,207
U0353,10-06-2024,Monday,Strength,37,426
U0264,03-04-2024,Wednesday,Yoga,29,279
U0068,18-06-2024,Tuesday,Yoga,38,291
U0084,20-01-2024,Saturday,Strength,60,294
U0427,05-04-2024,Friday,Strength,57,276
U0021,19-06-2024,Wednesday,Cycling,80,447
U0014,11-05-2024,Saturday,Walking,90,192
U0350,02-03-2024,Saturday,Cycling,31,395
U0299,21-02-2024,Wednesday,Strength,49,494
U0091,23-01-2024,Tuesday,HIIT,24,594
U0163,29-05-2024,Wednesday,HIIT,27,661
U0046,04-02-2024,Sunday,Walking,50,122
U0284,01-06-2024,Saturday,Running,34,404
U0364,03-04-2024,Wednesday,Strength,28,421
U0457,28-04-2024,Sunday,Strength,89,452
U0420,02-02-2024,Friday,Running,34,377
U0258,22-01-2024,Monday,Cycling,25,398
U0084,07-06-2024,Friday,HIIT,26,714
U0297,07-04-2024,Sunday,Walking,72,246
U0056,22-06-2024,Saturday,HIIT,24,448
U0201,23-05-2024,Thursday,Walking,46,210
U0452,09-06-2024,Sunday,Strength,82,235
U0006,16-06-2024,Sunday,Cycling,90,297
U0149,10-01-2024,Wednesday,Yoga,23,172
U0140,08-03-2024,Friday,HIIT,67,481
U0244,10-04-2024,Wednesday,Yoga,27,236
U0184,16-06-2024,Sunday,Strength,39,306
U0014,20-02-2024,Tuesday,Walking,83,114
U0162,25-06-2024,Tuesday,Strength,23,394
U0031,18-04-2024,Thursday,Strength,79,343
U0204,24-06-2024,Monday,HIIT,51,703
U0031,08-01-2024,Monday,Strength,33,467
U0401,07-01-2024,Sunday,HIIT,83,636
U0102,04-03-2024,Monday,Cycling,47,360
U0399,05-05-2024,Sunday,Yoga,56,297
U0320,15-06-2024,Saturday,Cycling,51,421
U0253,17-02-2024,Saturday,Cycling,87,527
U0282,27-03-2024,Wednesday,Walking,55,129
U0458,27-05-2024,Monday,Strength,23,284
U0220,06-05-2024,Monday,HIIT,46,799
U0431,11-06-2024,Tuesday,Cycling,38,522
U0211,06-03-2024,Wednesday,Strength,66,415
U0265,20-04-2024,Saturday,Walking,81,225
U0393,23-01-2024,Tuesday,Cycling,24,366
U0456,13-02-2024,Tuesday,HIIT,76,483
U0263,18-03-2024,Monday,Running,85,352
U0190,22-04-2024,Monday,Cycling,89,409
U0213,17-05-2024,Friday,Strength,35,215
U0450,06-04-2024,Saturday,Running,31,564
U0401,26-03-2024,Tuesday,Yoga,63,189
U0090,11-04-2024,Thursday,HIIT,51,605
U0046,09-03-2024,Saturday,Running,45,448
U0434,25-05-2024,Saturday,Yoga,72,122
U0048,02-06-2024,Sunday,Strength,37,312
U0410,30-05-2024,Thursday,Strength,54,250
U0381,23-02-2024,Friday,Strength,87,228
U0429,22-06-2024,Saturday,Walking,77,246
U0044,14-04-2024,Sunday,Walking,66,205
U0412,26-06-2024,Wednesday,Yoga,22,255
U0097,01-05-2024,Wednesday,Strength,24,449
U0365,18-06-2024,Tuesday,HIIT,62,654
U0131,13-03-2024,Wednesday,HIIT,69,420
U0380,27-06-2024,Thursday,Strength,65,375
U0004,04-01-2024,Thursday,Running,73,680
U0157,28-04-2024,Sunday,HIIT,56,469
U0346,31-01-2024,Wednesday,Strength,47,416
U0311,04-05-2024,Saturday,Walking,31,213
U0007,29-04-2024,Monday,HIIT,33,675
U0230,13-04-2024,Saturday,Running,50,320
U0047,27-06-2024,Thursday,Yoga,42,182
U0397,08-02-2024,Thursday,HIIT,45,695
U0415,30-04-2024,Tuesday,Walking,65,131
U0338,23-02-2024,Friday,Running,37,512
U0487,30-04-2024,Tuesday,Running,30,474
U0428,14-05-2024,Tuesday,Strength,24,342
U0250,27-05-2024,Monday,Running,34,513
U0131,07-04-2024,Sunday,Walking,30,247
U0235,02-04-2024,Tuesday,Yoga,42,245
U0470,19-05-2024,Sunday,Walking,63,223
U0497,15-03-2024,Friday,HIIT,83,636
U0455,31-01-2024,Wednesday,Walking,38,140
U0045,15-06-2024,Saturday,Walking,23,246
U0498,29-05-2024,Wednesday,Running,72,640
U0221,02-04-2024,Tuesday,Walking,46,116
U0210,19-03-2024,Tuesday,Strength,87,207
U0005,31-05-2024,Friday,Running,77,323
U0271,10-06-2024,Monday,HIIT,73,434
U0256,29-06-2024,Saturday,Running,85,420
U0345,26-06-2024,Wednesday,Walking,75,204
U0479,24-06-2024,Monday,Cycling,72,280
U0416,28-03-2024,Thursday,Strength,60,441
U0347,11-03-2024,Monday,Running,85,382
U0256,02-05-2024,Thursday,HIIT,64,520
U0387,08-02-2024,Thursday,Running,43,523
U0065,09-04-2024,Tuesday,Walking,52,161
U0006,05-06-2024,Wednesday,Walking,24,185
U0045,20-04-2024,Saturday,HIIT,63,588
U0382,02-05-2024,Thursday,Yoga,35,262
U0304,07-01-2024,Sunday,Running,65,407
U0253,21-04-2024,Sunday,Cycling,47,316
U0082,13-05-2024,Monday,Cycling,79,362
U0385,28-05-2024,Tuesday,Cycling,33,369
U0004,19-05-2024,Sunday,Walking,59,152
U0381,24-04-2024,Wednesday,Running,54,401
U0324,09-06-2024,Sunday,HIIT,85,554
U0066,02-04-2024,Tuesday,Walking,82,156
U0226,26-01-2024,Friday,HIIT,87,735
U0245,17-04-2024,Wednesday,HIIT,69,501
U0433,29-06-2024,Saturday,Yoga,59,144
U0406,26-02-2024,Monday,Strength,40,365
U0323,25-04-2024,Thursday,Cycling,74,521
U0270,22-05-2024,Wednesday,Cycling,24,558
U0442,25-02-2024,Sunday,Walking,47,124
U0305,10-05-2024,Friday,Yoga,73,140
U0006,11-04-2024,Thursday,Strength,75,407
U0207,14-06-2024,Friday,Strength,48,441
U0425,25-05-2024,Saturday,HIIT,88,648
U0371,06-06-2024,Thursday,Running,20,418
U0439,30-04-2024,Tuesday,Strength,41,380
U0124,22-06-2024,Saturday,Strength,57,412
U0315,27-03-2024,Wednesday,HIIT,56,528
U0404,14-03-2024,Thursday,Strength,66,388
U0241,15-01-2024,Monday,HIIT,82,728
U0009,18-06-2024,Tuesday,Cycling,79,444
U0180,09-04-2024,Tuesday,Walking,79,229
U0232,09-03-2024,Saturday,HIIT,47,352
U0298,01-02-2024,Thursday,Running,21,454
U0383,23-04-2024,Tuesday,Cycling,39,408
U0454,26-05-2024,Sunday,Walking,45,192
U0323,12-03-2024,Tuesday,Running,81,520
U0254,25-01-2024,Thursday,Strength,57,387
U0056,04-01-2024,Thursday,Yoga,64,183
U0493,27-05-2024,Monday,Yoga,52,296
U0394,20-05-2024,Monday,Running,61,366
U0200,21-04-2024,Sunday,Yoga,31,233
U0379,25-04-2024,Thursday,Strength,31,457
U0141,03-03-2024,Sunday,Yoga,65,223
U0258,11-01-2024,Thursday,Strength,40,276
U0262,26-05-2024,Sunday,Walking,69,156
U0153,29-02-2024,Thursday,Yoga,52,272
U0096,27-01-2024,Saturday,Walking,65,116
U0003,13-05-2024,Monday,HIIT,25,668
U0196,19-04-2024,Friday,Running,58,600
U0226,11-03-2024,Monday,Strength,75,241
U0096,15-02-2024,Thursday,Running,63,322
U0180,21-05-2024,Tuesday,Strength,84,488
U0022,18-03-2024,Monday,Running,60,566
U0068,19-05-2024,Sunday,Strength,71,463
U0384,01-01-2024,Monday,Running,41,600
U0006,28-01-2024,Sunday,Running,28,394
U0048,05-04-2024,Friday,HIIT,27,661
U0395,28-05-2024,Tuesday,Running,44,505
U0173,31-01-2024,Wednesday,HIIT,32,560
U0225,21-01-2024,Sunday,HIIT,75,353
U0006,13-06-2024,Thursday,Yoga,38,161
U0009,05-05-2024,Sunday,Walking,32,156
U0107,05-02-2024,Monday,Running,44,443
U0289,08-03-2024,Friday,Running,26,409
U0186,13-05-2024,Monday,HIIT,64,626
U0199,12-04-2024,Friday,Running,28,653
U0333,28-02-2024,Wednesday,Running,69,603
U0345,24-01-2024,Wednesday,Cycling,34,533
U0278,21-01-2024,Sunday,Running,36,642
U0094,24-03-2024,Sunday,Yoga,85,268
U0404,08-02-2024,Thursday,Cycling,34,589
U0359,03-06-2024,Monday,Running,22,598
U0441,20-05-2024,Monday,Running,56,483
U0073,13-01-2024,Saturday,Cycling,74,515
U0398,27-01-2024,Saturday,Walking,21,238
U0360,20-01-2024,Saturday,Walking,83,160
U0140,18-04-2024,Thursday,HIIT,61,365
U0006,31-05-2024,Friday,Walking,62,216
U0135,28-03-2024,Thursday,Strength,75,479
U0293,16-06-2024,Sunday,Running,82,432
U0074,19-06-2024,Wednesday,HIIT,22,790
U0465,20-04-2024,Saturday,Cycling,60,595
U0208,09-04-2024,Tuesday,HIIT,30,399
U0481,14-03-2024,Thursday,Strength,37,263
U0345,06-04-2024,Saturday,HIIT,60,416
U0491,09-04-2024,Tuesday,Running,35,688
U0205,21-04-2024,Sunday,Running,44,457
U0449,20-05-2024,Monday,HIIT,72,552
U0194,10-02-2024,Saturday,Strength,82,280
U0421,07-05-2024,Tuesday,Cycling,46,325
U0493,21-02-2024,Wednesday,Yoga,39,128
U0382,13-05-2024,Monday,HIIT,59,442
U0186,15-01-2024,Monday,Yoga,39,212
U0393,23-01-2024,Tuesday,Cycling,35,389
U0314,08-06-2024,Saturday,Cycling,56,326
U0004,03-06-2024,Monday,Running,38,596
U0406,11-03-2024,Monday,Walking,29,156
U0136,26-06-2024,Wednesday,Cycling,79,552
U0024,08-02-2024,Thursday,Running,34,518
U0252,08-06-2024,Saturday,HIIT,86,371
U0197,08-02-2024,Thursday,Yoga,40,238
U0416,25-02-2024,Sunday,Walking,62,188
U0444,02-02-2024,Friday,Strength,47,467
U0101,06-05-2024,Monday,Walking,39,182
U0104,24-03-2024,Sunday,Running,28,538
U0284,07-01-2024,Sunday,Yoga,25,206
U0377,14-05-2024,Tuesday,Cycling,85,331
U0243,21-04-2024,Sunday,Strength,68,265
U0497,06-05-2024,Monday,Yoga,61,234
U0029,09-06-2024,Sunday,Strength,60,310
U0285,02-04-2024,Tuesday,HIIT,44,415
U0337,16-06-2024,Sunday,Running,81,451
U0326,01-02-2024,Thursday,Running,69,341
U0477,19-03-2024,Tuesday,Yoga,79,172
U0050,01-02-2024,Thursday,Walking,66,248
U0478,25-04-2024,Thursday,Cycling,75,489
U0383,22-02-2024,Thursday,Walking,58,238
U0359,01-04-2024,Monday,HIIT,72,609
U0429,01-05-2024,Wednesday,HIIT,71,643
U0256,04-06-2024,Tuesday,Yoga,47,176
U0463,14-03-2024,Thursday,HIIT,25,435
U0118,03-06-2024,Monday,Yoga,53,232
U0106,24-06-2024,Monday,Running,59,674
U0159,27-04-2024,Saturday,Strength,83,209
U0198,15-04-2024,Monday,Yoga,71,292
U0083,20-05-2024,Monday,Cycling,35,580
U0425,24-02-2024,Saturday,HIIT,73,754
U0391,22-04-2024,Monday,Cycling,74,360
U0465,17-03-2024,Sunday,Walking,66,109
U0461,12-04-2024,Friday,Strength,70,380
U0094,21-02-2024,Wednesday,Yoga,53,253
U0047,29-01-2024,Monday,HIIT,59,483
U0061,08-01-2024,Monday,Strength,50,245
U0158,23-05-2024,Thursday,Walking,48,121
U0353,15-04-2024,Monday,Walking,63,195
U0294,07-03-2024,Thursday,Cycling,29,376
U0472,27-01-2024,Saturday,Cycling,72,451
U0251,12-04-2024,Friday,Strength,74,449
U0108,02-04-2024,Tuesday,HIIT,74,598
U0305,19-01-2024,Friday,HIIT,64,684
U0410,17-03-2024,Sunday,Cycling,75,316
U0348,05-05-2024,Sunday,Strength,34,248
U0115,05-06-2024,Wednesday,Running,62,457
U0384,20-02-2024,Tuesday,Strength,52,238
U0310,04-01-2024,Thursday,Running,20,671
U0398,05-03-2024,Tuesday,Strength,22,492
U0464,03-05-2024,Friday,Cycling,87,263
U0196,28-04-2024,Sunday,Walking,49,200
U0061,12-01-2024,Friday,Cycling,44,342
U0030,03-04-2024,Wednesday,HIIT,69,486
U0318,30-04-2024,Tuesday,Running,66,485
U0240,02-01-2024,Tuesday,Running,34,648
U0347,07-05-2024,Tuesday,Cycling,43,461
U0175,14-04-2024,Sunday,HIIT,90,565
U0018,14-05-2024,Tuesday,Yoga,80,248
U0425,24-02-2024,Saturday,Walking,44,143
U0196,21-02-2024,Wednesday,Cycling,82,502
U0305,10-04-2024,Wednesday,Yoga,62,287
U0420,29-05-2024,Wednesday,Walking,53,161
U0141,23-04-2024,Tuesday,Yoga,60,283
U0397,03-04-2024,Wednesday,Cycling,76,336
U0348,14-05-2024,Tuesday,HIIT,70,520
U0122,22-04-2024,Monday,Yoga,55,243
